clases;Varianza_aX;Varianza_aY;Varianza_aZ;Varianza_gX;Varianza_gY;Varianza_gZ;Suelo
382;407635856;0.02227276;2365493265;1845057974;18037095641;320992570.6;0
383;4668970146;1237087482;1031237056;3437053748;20354228924;2835820242;0
384;0.1357996;0.05868669;1915834523;6309895516;68867804882;3616776287;0
385;3766221206;0.01418064;1329832143;1600248888;12184307138;2262869261;0
386;4551757661;0.09330024;0.06722556;1271236007;9791515312;1666516923;0
387;0.17777076;0.032178;1426796236;1205322729;33759522487;915158867.5;0
388;494368185;0.0099282;0.01899356;1088696003;14599639443;2742353089;0
389;4004451113;0.12998464;0.10007441;1243945655;5278737598;2909508080;0
390;1459082338;0.02538821;1404052539;1434637019;32060157451;1613046740;0
391;4253710623;0.00944689;0.01879581;2623568017;14958517918;4984735986;0
392;4482817983;0.12016709;0.18574541;551729706;4236325311;3274410819;0
393;0.26964004;0.05061769;0.36638349;524545671.6;13938045512;1031752885;0
394;2859135421;0.00510576;0.03537349;1279638545;6520097403;2108651752;0
395;3688327478;0.09437261;0.09055404;1040756907;5036053301;1523657961;0
396;0.29470116;0.04523429;0.34311916;1883950636;30599298113;899732980.6;0
397;4045558058;0.00767821;0.01652801;5037108835;7679627322;4661647466;0
398;3476776771;9631250617;0.07725636;1051604688;2775758507;2325371862;0
399;0.23917241;0.04781296;0.33318149;4155464888;34294865158;3794005009;0
400;3171908853;0.00777989;0.01335969;506674532;10148463036;2197276155;0
401;4122047778;0.12297936;0.11405961;1278740965;4085736157;3014949547;0
402;1169989786;0.03968229;0.47295701;2408967339;27329002241;991380977.8;0
403;3158885023;0.01562321;0.00774924;1489225667;26641413066;7515165797;0
404;2299026139;0.07590001;0.30650549;1504579687;12318768297;4253251159;0
405;2630330813;0.03360585;144164241;229428325.6;8393042106;530116192.5;0
406;3583616329;0.00773056;0.00218096;3657786719;19799867826;3853055320;0
407;1311641888;0.05113241;0.26882936;3366900726;18024810949;3877056113;0
408;5338204672;0.05074765;0.21238264;1646124630;5598871476;2580039023;0
409;4189449696;0.00635596;0.00652944;1504651239;14735442041;3678219818;0
410;0.22054205;0.02745009;0.32595484;2269380988;19779077742;1769128477;0
411;3803828373;0.03673981;1583569749;283811883.6;6666310457;518813976.9;0
412;3208944586;0.00767381;0.02934169;3445376117;17126166948;3812505114;0
413;0.22386641;0.02894149;0.21515821;2129258770;20909436188;2981888226;0
414;4755244724;0.05098224;1185191598;505802092.1;7136313462;611902044.7;0
415;2986622007;0.00799965;9062467786;2184455973;14001278161;4998030115;0
416;0.10036509;0.01936164;1143311037;2784010907;52606025254;3379356993;0
417;3167409652;0.01703181;9740364362;239866013.4;11093791993;654303487.6;0
418;3836881677;0.02948805;0.00748889;1858727284;10459806337;2762800185;0
419;0.10323456;0.02708464;9495563913;2673945203;61258002922;2721608385;0
420;3750413695;0.01203184;1224408076;638310279.9;10764852030;2178365551;0
421;4049071063;0.08366864;0.07217284;1003620849;8373769910;1809995343;0
422;0.3168474;0.02518489;9000207206;1125748600;31869300431;1431478208;0
423;2805916885;0.00922024;0.00970504;1717437746;15903764775;2864660749;0
424;2888458864;0.08967936;0.20414576;812337586.9;3384635623;1933390238;0
425;198741799;0.02898385;2112227837;2164044397;22749878928;1262310863;0
426;3819856696;0.01467684;0.00501385;2856976853;25265838015;4610849681;0
427;1368417547;0.08249609;0.30627965;1717660719;12318152876;4698042307;0
428;2504005803;0.01502924;9301298275;261081327.2;7902899490;633599535.2;0
429;3314288739;0.00480145;9479162147;2272955016;27474193915;4107026475;0
430;0.20538249;0.03416376;9474819226;1839944706;29017906463;2683061617;0
431;1933639208;0.03632301;1017615586;264149473.2;1985661423;327199468.6;0
432;374948802;0.00906344;0.01176896;2889004590;24170150176;3614420571;0
433;0.11008081;0.01013905;0.21767744;1802426956;30391829070;2109699191;0
434;3478152107;0.04298001;9390355136;1610708135;9246491556;1268228475;0
435;4545003593;0.01589669;0.03053121;5023613143;24435041194;4398560641;0
436;0.08074369;0.00890636;0.14351821;4265485279;42042749854;2354438923;0
437;3529058936;9189044742;1624608992;4784724746;18357002028;1305892752;0
438;5219596503;926095835;0.03732509;3483685888;25316576471;1758552819;0
439;0.13851116;0.00582245;0.25807769;5381657866;76009334370;1972029719;0
440;380787752;0.02239084;1064367455;2162062129;8479818481;2454616781;0
441;3330964491;0.06096321;0.04803209;1192922208;11683077317;796094968.7;0
442;1178715034;0.00993441;1099366414;1116117332;53656507498;2331187840;0
443;4174531566;0.01570841;0.03600581;1978757338;10632057329;2672660761;0
444;4154614075;0.07538241;0.06396801;2711317343;16351906666;2173153366;0
445;0.13926541;0.00627976;1294017008;405312525.8;36642155644;738072880.6;0
446;3875979087;0.02151216;1411898626;2409630051;16294139509;2300858214;0
447;4738844793;0.13370136;0.1545536;1703727310;10978681704;2582469502;0
448;1249133395;0.08773201;0.46226605;870023746.9;28126404948;961154918.4;0
449;3609817037;1243150906;0.00295861;9686030609;6550024497;4224085154;0
450;468061461;9030699298;0.20915996;3744540412;10817257364;6111959427;0
451;1339827962;0.03448021;2597337681;502763243.8;15397898317;1624688858;0
452;3419161362;0.01138181;0.01317341;2671333779;13573684186;6869165961;0
453;2389957974;0.06787364;0.35956241;1431183385;9297427456;3201433984;0
454;2735286734;0.03282696;1212486321;644347262.2;7787343736;892360482.4;0
455;3674005962;0.00752229;0.0081906;1792302947;8173874068;5404095838;0
456;2826069139;0.08064785;0.17113344;1310108355;3033170417;3921295653;0
457;1664807733;0.06116265;1495274461;1626594131;21709095833;2828931356;0
458;3785188446;0.00553685;0.01422425;3837507539;10004812639;5454045197;0
459;3885701821;0.13481129;0.11916276;954387370.6;5920341075;2990982815;0
460;0.15713376;0.05478196;147449197;864207277;21133583836;1595259782;0
461;2839393469;0.01308645;0.01720069;1419853019;10502046821;2435277616;0
462;4107922262;0.0635272;0.08224281;534868409.8;4694977595;958805941.5;0
463;0.23668364;0.04569764;1379466141;1033851108;34775221749;1957820822;0
464;2893142811;0.01326221;0.02044489;2389174647;17039466246;4425665324;0
465;2116634901;0.12869156;2238672367;731482020;905380754;2965081371;0
466;1268834739;0.0498686;0.26694281;802296835.6;38515948852;1585531071;0
467;4368603058;0.01274616;0.01131289;5558380568;11923373039;5457877879;0
468;426971301;0.15248009;0.16303124;1326956274;5497358282;3440076653;0
469;2299310306;0.09714224;0.39716761;971052429.8;19548330982;1946307309;0
470;4708819654;0.00529184;0.01454464;3782893114;15829172462;6785973569;0
471;3440261595;0.16836136;0.22831676;2077486676;5426453854;4248413021;0
472;2297769883;0.05950129;9285611486;510805287;10565176649;2967205105;0
473;2350879221;0.01662904;0.01337969;1619998028;16220172253;8450472764;0
474;2287207921;0.11569144;0.23220756;1699447596;3407521729;6520627570;0
475;2913687179;0.070022;1365555539;1039543120;10684556095;1277201314;0
476;4067881455;0.00693744;0.018058;3493505993;13495147392;7664957898;0
477;296948.54;0.13860701;0.25634596;3415333670;12531853983;6324106103;0
478;4537021162;0.05946201;1259010575;887060680.2;7238123998;1245653973;0
479;4890210069;0.0122464;0.01450061;10789724318;14976599976;5806936988;0
480;1488743224;0.05705436;2395460199;3656340027;19039585427;2982814249;0
481;3062860068;0.04058504;1037291241;1059386960;4057010913;299189739.6;0
482;3471907752;0.01271684;0.00505904;2560181724;12490282749;5101797772;0
483;186940917;0.09165329;0.22891641;2057153818;10821765228;5658309592;0
484;318803918;0.05137281;1047215978;296239606;8080623454;958724062.7;0
485;3447718779;0.00681904;0.0026036;2010480104;15242982025;5109946501;0
486;1101390043;0.0790686;0.2367816;1261905491;12847046132;3742272688;0
487;2238111327;0.03528156;1432416252;380156576.6;2677632316;823468299.6;0
488;3834170612;0.00820881;0.00376809;1559542391;14850387456;6185195804;0
489;101747317;0.09214596;9883781681;3007909677;17144131606;6207951135;0
490;3712184514;0.03250784;2297712055;571716753.2;2757855494;441208585.4;0
491;3703210178;0.00729689;0.00583449;1381555852;11553315552;5556089646;0
492;9946366893;0.06706269;0.35683641;1232028940;13354365010;4390269075;0
493;3018406012;0.03580829;2134962345;1321525866;1758609484;308548540.3;0
494;4234225832;0.01021381;0.01525624;3732154584;14156888929;5090281959;0
495;1107527929;0.02018881;0.27151816;2000901253;14586947655;2262889291;0
496;3624719512;0.01438505;0.24333269;1134740527;4010767394;538763369.4;0
497;2718980208;0.02160529;0.01608245;2144486429;15767372606;5577357959;0
498;0.31140305;0.06529484;0.24801924;2317703358;20188578130;7039572567;0
499;4143228639;0.06312244;0.16493065;1222873237;5490730096;545344974.6;0
500;4126684267;0.0086924;0.00199996;4577626643;10760023323;6652563980;0
501;1107493849;0.07209701;1188550544;3685252439;23754038202;7344743698;0
502;5160231395;0.09046624;1090532968;777966150;5626269748;931100245.2;0
503;3979646903;0.00353096;0.01049941;2634746485;18121967548;9384394438;0
504;0.24785684;0.06898405;9774279659;3082043321;37142399630;7600978304;0
505;3021743151;9082255626;225098848;1154165867;2554468072;1212521348;0
506;2850069539;0.01117209;0.03508305;2075445682;13411688721;5732919601;0
507;0.16892749;0.08377816;0.27717656;1946535344;23548722236;5403433931;0
508;2985508265;0.02369861;159539.79;1338680751;2338949491;99074784.76;0
509;2152791265;0.00251156;0.00849576;1482156100;13957305355;5085188770;0
510;0.26073329;0.07314264;0.24565929;1815881111;17628227998;4396146125;0
511;2873568212;0.05147476;136933642;551785282.8;3978350014;295320679.9;0
512;3257500848;0.01114709;0.00776841;2088782762;13841666160;5736573549;0
513;0.27590929;0.07534561;0.27758709;2890402602;19869883364;6530823183;0
514;4202385399;0.0519052;0.1122434;869978906.5;5022464322;573607683.6;0
515;337910075;0.01176385;0.01321421;2492039225;7605922046;6300683993;0
516;2471365424;9087961157;0.23682604;2399141495;11748588609;8240010065;0
517;3014000604;0.10331169;1293259266;1354589952;3791621008;1288298586;0
518;3926733109;0.01404081;0.00603529;2947919356;11317224718;6962842703;0
519;2456596888;0.11519729;0.23561745;2365885547;8393320196;5028343479;0
520;1723983819;0.11035096;1319595565;1405940310;10200456905;1657917280;0
521;3453848593;0.00807729;0.0085192;3065071236;6148556315;5520003122;0
522;293718405;1201623866;0.07089369;1174658161;2611844918;974548269.6;0
523;0.06543636;0.03057389;0.16211224;671003949.9;30453479670;2403664884;0
524;4846614921;0.01977261;131469291;1159648869;15449313051;2391090865;0
525;2934170799;1107672408;0.04808824;771809682.4;8595251036;970732521.1;0
526;0.03151245;0.00761021;0.03824161;5178796849;17212916775;552892080.4;0
527;4617480257;0.04220941;0.02242521;447049324.8;8478228004;428750696.4;0
528;3970679556;1017493781;0.01398721;3590523377;10469551825;5823311332;0
529;0.21033424;0.08263661;9091645984;6762602629;32340400541;4986171374;0
530;343098678;0.0667946;1079941411;814132167;3377576436;1085893305;0
531;3763231786;0.01165896;0.01149016;2964490961;12268802306;4198310897;0
532;9984603238;0.08229696;0.29451784;5124911044;19320405363;4792483497;0
533;3151005573;0.11213396;0.2153712;2106477726;5054316442;1217345595;0
534;3854353749;1135628565;0.01369725;2977584510;10020716044;6107496689;0
535;0.28284029;0.09442281;0.36129096;5775122046;21106740637;6823315938;0
536;111247662;9155588632;0.13636349;1068312632;5528495871;1026935734;0
537;3010594248;0.01110056;0.00164216;4773147095;4164812359;4763156491;0
538;2132833512;2405696128;0.11242876;1163513047;4382123857;3922598998;0
539;1083425893;0.09581344;0.31827465;3469422470;26607074371;3276002325;0
540;4207556603;0.00501509;0.00529116;2740855286;7141926406;4765416895;0
541;4056909591;238294937;0.08053124;1294552126;6439324980;3351630038;0
542;0.26390921;0.09943004;9400869145;3253034493;32287639360;7140146242;0
543;3278527974;0.00198184;0.01974636;741209160.7;5470520418;3914405113;0
544;3983802339;9760017926;0.03823856;1340054283;9383249195;1749445040;0
545;0.14706504;0.04144044;0.31448164;3395070232;43389913183;3444679000;0
546;3962071822;0.00149301;1129773841;712938624.6;11697515015;2077900362;0
547;4226463917;0.08951604;0.03587281;2280991878;9626700943;2085101732;0
548;0.08446516;0.01898741;0.31620384;2901075390;43768516300;2737183487;0
549;3413830959;0.00508076;1526762468;716978839.6;8313130652;1521450218;0
550;3872218104;0.04324201;0.04247016;3839235490;12356727893;3273346997;0
551;0.07888164;0.04118485;0.26340344;6376478436;59771762857;5980087707;0
552;4769469739;0.02087289;0.00919889;1638461174;11712609805;3286269943;0
553;427066.25;1048427528;0.04141241;2233559575;12605073484;1805216124;0
554;0.07803469;0.02021604;0.19990696;4022404840;49082359274;3615019004;0
555;4096009748;0.00898764;0.03071896;634174542;8902394170;2076929146;0
556;3730154608;0.03276856;0.04113821;2533827674;11933072633;2363440819;0
557;0.02521441;0.01178184;0.16961596;6146914337;49385598328;2875768008;0
558;4526419473;0.03038376;0.01884249;998127611.9;18671633490;2150834577;0
559;4074376912;0.03536121;0.03183464;1907739744;13153476582;2657219078;0
560;0.02881045;0.04032816;0.2122932;2354137808;51962049740;6845907622;0
561;424576314;0.00660809;9012225171;449792022.2;15488299448;2161177125;0
562;3577362449;0.023707;0.04773849;1999704016;11961647433;2311970247;0
563;0.0305526;0.02918896;0.20025029;2466550386;56448944504;8154087201;0
564;4715479038;0.02406389;0.03082096;1775076739;13230642990;1454304648;0
565;3557930445;0.01419544;0.02628965;3171112824;11128031559;4924946894;0
566;0.03961049;0.0301492;0.2378948;2996581278;38558997000;5829127433;0
567;2927858393;0.038174;1116065105;870768014.2;9996202858;535495241.8;0
568;3773530748;0.00860449;0.00620784;2081700402;10874986662;5293248695;0
569;0.1247256;0.08787121;0.38879181;5299047490;59934283685;11794515026;0
570;362434542;0.02208049;0.043294;1582398828;10830402806;1191818370;0
571;3499918021;0.00902861;0.03711369;1338510995;11679822014;4562336693;0
572;0.04986921;0.03920265;0.19904524;2589028360;44494472997;5949004321;0
573;3944709987;8990787626;2476558876;2325048249;14235626350;1403972634;0
574;3743885607;1914531013;0.037656;1641337404;19064981222;9063320271;0
575;0.04278021;0.05728681;0.26499836;1369987453;51713775943;9016912025;0
576;3033352353;0.00519889;1139947434;939716026.2;6565290891;1502687819;0
577;3286716619;0.01094136;0.03193341;387223148.2;8455936966;2650531574;0
578;0.05077304;0.03491669;0.17816984;1139730179;43494348737;6792501680;0
579;3662252007;0.01984489;1258588621;1262721235;8699519186;1913797258;0
580;3685479268;0.01743256;0.03908501;772300095.1;8677942738;2214716392;0
581;0.03051549;0.02224676;0.15597809;1827612875;39682881851;6844380714;0
582;3654057003;0.01680576;1232958814;405760045.4;8780864730;1769273344;0
583;3831191377;0.01572384;0.01390269;1055737366;12007262110;3757612917;0
584;9933751602;0.036991;0.189937;2212447311;44972847321;8814855429;0
585;4211347781;0.01366265;1569552273;1560940833;12566645944;2665445353;0
586;3872193265;0.01659664;0.04673501;1581777786;12313489946;4204240816;0
587;0.04116616;0.06842916;0.247083;2352788215;46123718783;9915235428;0
588;2927946701;0.02254645;0.0127918;701828766.5;11199834488;3633899553;0
589;2548471057;0.04320636;0.01504789;660260737.2;5261274011;1031155038;0
590;0.2358634;0.1334948;9586640833;1135954609;39207666446;10296032489;0
591;3377570497;0.00664601;0.02214309;2026764007;13484393412;9499248107;0
592;4394713035;0.12883181;0.07745284;570624695.6;6321989492;2580008253;0
593;2528061969;0.10521076;0.24389601;480576033.6;15743004035;2693971184;0
594;3805268067;0.00818744;0.00348345;2379789958;14394750687;8951131548;0
595;2406760683;0.18025929;0.28022396;2507806203;10734660805;5482477684;0
596;5104826861;0.07941136;0.10943444;658215105.2;5243087252;865487465.2;0
597;2770129188;0.01043485;0.01545144;2711612714;16884441441;8335485533;0
598;0.15112269;0.0837366;0.30250485;3975567643;47923413855;12665505341;0
599;601581654;898911836;0.0306084;1499287836;14797306690;3909194160;0
600;426820039;0.02230285;0.03809376;1484560746;16254919585;6424732443;0
601;0.05298869;0.06152801;0.30528956;3266945364;64491022734;15657251562;0
602;5408589309;9721820097;0.01220769;1775749245;19487189451;5076609514;0
603;4459140426;1072170579;0.08262361;792215616.9;6624443106;2716652115;0
604;0.30703861;0.12831304;1513927778;656396812;21198107652;3703129728;0
605;3857013709;0.00477436;0.0165772;3571579819;11422364346;7755214282;0
606;4078984504;0.109898;0.04156445;1264286555;3557016001;2809942582;0
607;0.31156996;0.08221149;1456055166;691423274;20629129320;3166151725;0
608;3673165547;0.01407621;0.01890565;2125024472;13738745464;6087760727;0
609;303418989;0.08221181;0.17724004;507451773.4;1944231759;3427662286;0
610;1311559823;0.0933402;2628660017;689861546.8;10878599706;2873339791;0
611;2868713595;0.01287361;1052730663;1324860446;14859622775;6495100433;0
612;3166523601;0.16060301;0.18146625;1147897419;3975827755;3871242551;0
613;1811751484;0.02751609;2388545066;403982145;22829251272;586088510.6;0
614;3001349152;0.00879729;0.01675484;1282649673;9788709805;4360301952;0
615;425761052;0.10182609;0.09496616;345510733.6;2811579061;2149312879;0
616;0.35418341;0.07319069;1017003745;1549920654;24808117194;2980043694;0
617;3966614954;0.01480856;0.02993481;4873809046;11228986804;8347132508;0
618;2333029201;2478388707;0.09747556;641973013;2493551754;1525981875;0
619;0.11543696;9288472061;0.33627444;5284305266;24677242860;5568047117;0
